,response,coverage,education,policy_type,policy,vehicle_size,year,month,day,unnamed:_0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
6359,0,0,0,0,2,1,2011,2,26,6359,5373.724065,0,72,2,83,0,3,427.265172
6360,0,1,0,0,0,0,2011,1,21,6360,8152.244431,0,79,19,70,0,2,568.8
6361,0,0,0,2,7,1,2011,2,16,6361,13081.3077,89948,110,17,53,1,2,125.017501
6362,0,0,1,0,2,1,2011,2,19,6362,4496.977642,0,63,14,45,0,3,419.610914
6363,1,1,2,2,8,1,2011,1,8,6363,13727.79972,0,126,12,4,0,2,604.8
6364,0,1,1,0,2,2,2011,2,10,6364,3359.239423,97576,83,1,49,1,1,544.712653
6365,0,1,0,0,2,1,2011,2,9,6365,3703.437656,23120,93,5,87,0,1,446.4
6366,0,1,0,0,2,2,2011,1,15,6366,3105.35094,97234,78,13,39,0,1,317.982567
6367,0,0,0,0,2,1,2011,1,21,6367,4893.979609,25572,65,0,30,0,3,312.0
6368,1,1,2,0,0,1,2011,2,14,6368,10208.92761,35482,129,21,59,0,3,619.2
6369,0,2,2,0,2,0,2011,2,18,6369,8954.434101,34614,114,6,9,0,3,547.2
6370,0,2,1,0,1,1,2011,1,30,6370,4236.468669,59038,105,0,31,0,1,588.265049
6371,0,0,0,0,2,0,2011,2,19,6371,5234.780561,0,73,7,60,0,3,794.874636
6372,1,1,1,0,2,0,2011,1,28,6372,3939.00637,60021,99,12,28,0,1,882.871945
6373,0,0,1,0,0,1,2011,2,4,6373,8396.605358,47593,72,33,52,0,2,344.137073
6374,0,0,1,0,2,1,2011,1,10,6374,2141.979314,0,67,3,79,1,1,321.6
6375,0,1,2,0,2,2,2011,2,21,6375,6185.9699,28001,83,15,42,0,5,438.778537
6376,0,1,1,1,3,0,2011,1,27,6376,9640.532979,30431,122,6,16,0,3,133.4674
6377,0,0,3,0,2,0,2011,2,13,6377,4241.636538,19834,64,26,8,4,8,460.8
6378,0,1,2,0,1,1,2011,2,1,6378,3436.448003,30509,88,15,76,0,1,442.964578
6379,0,0,0,1,5,1,2011,2,12,6379,4897.979559,30503,63,32,57,3,5,257.923563
6380,0,1,4,0,2,1,2011,2,11,6380,17788.05705,73339,89,34,13,0,2,17.558721
6381,0,1,2,0,1,1,2011,1,14,6381,3268.323585,0,93,9,35,0,1,549.101027
6382,0,0,0,0,2,0,2011,2,7,6382,2819.114769,88067,70,19,59,0,1,336.0
6383,1,0,2,1,5,1,2011,1,23,6383,7019.177186,26806,63,32,19,0,2,302.4
6384,0,0,0,0,2,2,2011,1,17,6384,4108.257228,0,114,7,90,0,1,820.8
6385,0,0,0,1,5,0,2011,1,16,6385,2195.911185,0,63,27,47,0,1,617.201984
6386,1,1,2,0,0,0,2011,1,28,6386,3808.122147,94903,94,3,38,0,1,451.2
6387,0,0,0,0,2,1,2011,1,16,6387,23435.72605,42862,65,34,29,0,2,254.223496
6388,0,1,0,0,2,0,2011,1,18,6388,6739.316292,0,96,16,43,0,7,1012.030163
6389,0,0,0,0,2,1,2011,2,7,6389,23554.392,31157,100,23,49,0,2,444.530425
6390,0,0,4,0,1,2,2011,2,14,6390,2874.074736,44084,72,26,87,0,1,243.598068
6391,0,1,3,0,1,0,2011,1,9,6391,6135.083838,43579,77,12,17,0,8,452.095421
6392,0,1,0,0,2,1,2011,2,22,6392,6900.951275,0,92,27,50,0,7,428.064465
6393,0,0,0,0,2,0,2011,1,4,6393,4524.642758,0,65,30,59,2,3,490.113784
6394,0,0,4,0,0,0,2011,1,3,6394,2560.082499,88059,63,15,98,0,1,144.551024
6395,0,0,1,0,1,2,2011,2,2,6395,2333.609334,25772,64,13,52,0,1,307.2
6396,0,0,2,0,2,1,2011,1,1,6396,5783.175676,72354,73,9,10,0,8,13.949992
6397,0,0,0,0,0,1,2011,2,27,6397,13295.60284,68009,110,1,2,0,2,528.0
6398,0,1,1,0,2,0,2011,2,20,6398,3700.420255,12287,99,11,49,0,1,712.8
6399,0,1,1,0,2,1,2011,2,17,6399,6488.89559,95025,81,15,12,0,8,271.968707
6400,0,1,2,0,2,1,2011,1,5,6400,7693.119768,54665,97,0,60,1,3,99.810799
6401,0,0,2,0,0,1,2011,1,14,6401,2630.213326,80129,66,6,70,0,1,165.243007
6402,0,0,1,0,1,1,2011,2,18,6402,2287.91729,69024,61,27,32,5,1,238.530745
6403,0,1,1,0,0,1,2011,1,1,6403,4648.539191,0,121,11,10,0,1,1080.559002
6404,0,0,0,2,7,1,2011,2,27,6404,9209.41167,31365,115,1,12,0,7,828.0
6405,0,0,0,0,1,0,2011,1,5,6405,9269.677845,27849,119,24,94,0,3,571.2
6406,0,1,0,0,2,0,2011,1,19,6406,15002.60308,19245,84,5,61,1,2,604.8
6407,1,1,1,0,2,1,2011,2,10,6407,8427.172486,46503,215,4,21,1,1,1032.0
6408,0,1,2,0,2,0,2011,2,14,6408,3011.766294,77912,76,5,40,0,1,444.027215
6409,0,2,1,0,2,1,2011,2,4,6409,12898.59142,37449,111,18,69,1,2,170.559281
6410,1,0,1,0,2,1,2011,2,5,6410,12168.74492,14973,115,2,75,0,2,828.0
6411,0,0,2,0,1,1,2011,2,25,6411,5551.589436,46043,70,22,59,0,7,336.0
6412,0,0,0,2,8,1,2011,1,5,6412,4541.26342,0,65,15,85,2,4,312.0
6413,1,1,2,1,4,1,2011,2,12,6413,3096.511217,21604,79,14,28,0,1,379.2
6414,1,0,1,0,2,1,2011,1,11,6414,2359.423599,19864,63,22,96,0,1,352.394515
6415,0,0,1,0,1,1,2011,1,8,6415,2468.443101,65876,63,1,52,1,1,44.359382
6416,0,2,1,1,4,1,2011,1,11,6416,25640.24004,24695,168,5,83,0,2,806.4
6417,1,0,1,0,1,1,2011,1,7,6417,3567.503755,0,102,28,11,0,1,660.430456
6418,0,1,1,0,0,1,2011,1,30,6418,6019.92547,68658,77,7,60,0,8,296.261405
6419,0,0,2,0,0,1,2011,1,18,6419,7258.634662,88082,61,10,45,1,2,218.779614
6420,0,0,1,0,2,1,2011,2,9,6420,9111.75642,54751,114,6,50,0,3,721.241935
6421,1,1,0,0,2,0,2011,1,20,6421,6369.262355,34498,83,30,72,0,7,398.4
6422,0,0,2,0,2,1,2011,2,25,6422,4425.749642,63597,114,10,31,2,1,183.978738
6423,0,0,0,0,0,1,2011,1,20,6423,4950.250892,27400,63,14,78,1,9,302.4
6424,0,0,0,0,2,1,2011,2,22,6424,4837.926404,0,65,6,89,0,3,468.0
6425,0,0,2,1,4,1,2011,1,17,6425,3891.537785,31409,100,14,39,0,1,116.163
6426,0,0,3,0,1,1,2011,1,11,6426,4872.01638,0,64,1,7,0,7,307.2
6427,0,0,0,1,5,0,2011,1,16,6427,5310.905647,73102,66,35,46,0,4,117.928547
6428,0,0,1,0,2,1,2011,1,5,6428,8704.278179,38072,113,10,36,1,3,151.055863
6429,0,0,0,0,1,1,2011,2,22,6429,2698.010741,95399,68,1,36,1,1,78.003781
6430,0,0,0,0,2,1,2011,2,19,6430,8360.14874,48521,105,9,89,0,7,263.82569
6431,0,0,1,0,1,0,2011,1,27,6431,5316.644499,45856,67,15,57,0,3,91.735354
6432,0,1,2,0,1,1,2011,1,18,6432,3733.034622,21542,97,13,21,0,1,465.6
6433,0,0,1,0,0,1,2011,1,12,6433,5407.745153,22555,70,1,62,0,3,336.0
6434,0,0,1,1,5,0,2011,1,4,6434,5297.673655,33832,67,22,47,1,9,321.6
6435,1,0,2,0,2,1,2011,1,20,6435,3873.647046,28142,105,18,50,0,1,701.708239
6436,0,1,1,0,2,1,2011,2,3,6436,6508.759916,60188,84,15,49,3,4,333.423827
6437,0,0,1,0,1,2,2011,2,9,6437,4834.397455,11698,65,4,38,0,3,468.0
6438,0,0,3,0,2,1,2011,2,3,6438,2927.216278,76850,72,8,84,0,1,345.6
6439,0,0,0,1,5,1,2011,1,18,6439,5924.667902,78387,74,5,1,0,6,204.090644
6440,0,1,1,0,0,1,2011,1,4,6440,15262.95878,80757,128,9,14,0,2,339.73717
6441,0,0,3,0,2,1,2011,1,19,6441,2541.627614,23692,65,26,27,2,1,312.0
6442,1,1,2,0,2,1,2011,2,14,6442,4904.894731,12902,139,3,51,0,1,667.2
6443,0,0,1,0,2,0,2011,2,27,6443,2434.004911,23033,62,5,9,0,1,500.908028
6444,0,0,2,0,2,1,2011,1,9,6444,5586.965345,19280,72,4,39,0,6,345.6
6445,1,0,0,1,4,2,2011,1,15,6445,26197.41498,18495,113,10,15,0,2,542.4
6446,0,0,0,0,0,0,2011,2,19,6446,2609.877842,30825,68,15,21,0,1,326.4
6447,1,1,1,0,2,1,2011,1,26,6447,3265.156348,25820,82,10,69,0,1,393.6
6448,0,0,1,0,2,1,2011,1,24,6448,17435.68167,54105,73,22,15,2,2,350.4
6449,0,0,0,0,0,1,2011,2,21,6449,9080.604474,69853,114,15,42,2,3,244.278662
6450,0,2,1,0,1,1,2011,1,22,6450,4637.034667,97017,115,33,60,1,1,534.079032
6451,0,0,1,0,2,1,2011,2,15,6451,2615.304467,24914,66,6,90,0,1,138.729702
6452,1,0,2,0,2,1,2011,1,23,6452,7019.177186,26806,63,32,19,0,2,302.4
6453,0,2,0,0,1,1,2011,1,3,6453,12052.98409,25419,101,13,18,0,2,584.567645
6454,1,0,2,0,2,1,2011,2,20,6454,2647.519741,37876,69,13,15,0,1,300.056383
6455,0,1,0,1,4,0,2011,1,21,6455,15956.02945,36354,202,34,28,0,9,1454.4
6456,0,0,1,0,2,2,2011,1,28,6456,5039.389325,0,74,3,10,0,4,355.2
6457,0,0,2,1,4,1,2011,1,13,6457,5583.830065,32403,71,31,47,0,9,97.410282
6458,0,0,0,0,1,1,2011,2,27,6458,5074.841142,51659,64,19,37,0,3,307.2
6459,0,1,1,0,2,1,2011,2,22,6459,12045.67286,55805,99,16,30,0,2,425.527151
6460,0,0,1,0,2,0,2011,2,27,6460,2727.082424,29286,69,5,20,1,1,496.8
6461,0,0,0,0,1,2,2011,1,30,6461,55277.44589,40740,198,19,60,0,2,950.4
6462,0,0,1,2,8,1,2011,2,1,6462,5080.23973,70784,64,0,93,0,7,107.928851
6463,0,0,2,0,1,1,2011,2,3,6463,5838.133617,55419,72,31,45,0,9,171.166733
6464,0,1,0,0,2,0,2011,2,9,6464,27666.30052,61886,87,3,49,0,2,417.6
6465,0,0,3,1,5,1,2011,1,24,6465,2676.948677,0,71,17,6,0,1,340.8
6466,0,1,0,0,2,2,2011,2,9,6466,5330.593183,84240,132,10,51,0,1,633.6
6467,0,0,0,0,0,0,2011,1,10,6467,6305.925101,0,65,3,91,2,2,468.0
6468,0,2,2,0,1,2,2011,1,2,6468,4746.759537,54050,119,5,15,0,1,571.2
6469,0,1,2,0,2,1,2011,2,10,6469,3423.973171,29958,90,8,77,0,1,432.0
6470,0,1,3,2,7,1,2011,1,20,6470,6610.048274,23616,83,8,68,0,7,229.620398
6471,1,0,1,0,2,1,2011,2,19,6471,8044.872393,71391,67,29,39,0,2,284.000172
6472,0,0,0,0,0,1,2011,2,8,6472,4314.174392,33488,110,7,61,0,1,316.876671
6473,0,1,0,0,2,1,2011,2,19,6473,6715.294284,0,92,4,64,0,9,441.6
6474,0,0,2,1,5,2,2011,2,9,6474,17646.72772,36900,61,21,28,3,2,109.291516
6475,0,1,0,0,2,1,2011,2,15,6475,41855.17315,28311,134,7,70,0,2,643.2
6476,0,1,0,0,2,1,2011,2,12,6476,6620.444259,25075,86,0,25,0,3,412.8
6477,0,2,1,0,0,1,2011,2,21,6477,4078.290374,57031,104,16,10,1,1,13.810251
6478,1,0,1,0,2,1,2011,1,27,6478,8382.478392,25998,71,16,38,0,2,791.878042
6479,0,0,2,0,1,1,2011,1,29,6479,4807.002259,0,69,4,69,0,9,496.8
6480,0,1,2,1,5,2,2011,1,22,6480,4858.116042,21685,127,0,70,0,1,609.6
6481,0,1,1,0,0,1,2011,1,23,6481,7240.662339,32818,93,17,39,0,8,446.4
6482,0,0,1,1,5,1,2011,2,20,6482,2736.53263,39492,68,12,9,0,1,326.4
6483,1,0,0,0,2,2,2011,1,15,6483,26197.41498,18495,113,10,15,0,2,542.4
6484,0,0,2,1,5,2,2011,2,16,6484,2336.286633,21564,61,11,61,0,1,49.014822
6485,0,0,1,1,5,2,2011,1,31,6485,2254.931708,0,65,0,51,0,1,312.0
6486,0,1,1,0,0,1,2011,2,15,6486,6376.754915,27835,81,18,46,0,3,529.45565
6487,0,0,1,0,1,1,2011,1,22,6487,2941.828805,64431,74,19,49,0,1,48.181699
6488,0,1,2,0,2,0,2011,1,5,6488,6199.962422,0,84,31,61,0,3,604.8
6489,1,1,1,0,1,2,2011,1,27,6489,6846.150323,0,95,13,20,0,5,456.0
6490,0,0,3,1,5,1,2011,2,18,6490,14032.59376,0,191,14,94,1,8,916.8
6491,0,0,2,2,8,1,2011,2,18,6491,17569.15979,41463,74,2,78,0,2,355.2
6492,0,0,0,0,1,1,2011,1,15,6492,2448.859093,0,68,35,52,0,1,489.6
6493,0,0,0,1,5,1,2011,1,29,6493,3857.770745,0,110,20,62,0,1,792.0
6494,0,0,2,1,4,1,2011,2,2,6494,4558.972934,37709,116,19,39,0,1,556.8
6495,0,1,4,0,2,1,2011,2,7,6495,16710.83929,73049,139,3,42,0,2,284.43696
6496,1,1,3,0,1,2,2011,1,10,6496,3554.845264,58557,88,4,83,0,1,55.510526
6497,0,0,0,0,2,1,2011,1,21,6497,4671.416683,0,66,7,66,0,9,475.2
6498,0,0,0,0,2,1,2011,2,7,6498,2909.547713,88944,72,24,36,0,1,113.805875
6499,0,0,3,0,2,1,2011,2,6,6499,13411.31102,26140,112,11,50,0,2,229.70752
6500,0,0,3,0,2,1,2011,1,15,6500,4574.924641,32906,115,18,17,0,1,552.0
6501,1,0,2,0,1,1,2011,1,11,6501,2771.045031,50071,71,3,32,0,1,18.918935
6502,0,2,2,1,4,0,2011,2,22,6502,8038.949652,71982,103,29,37,0,4,494.4
6503,0,0,2,0,2,0,2011,1,10,6503,5143.647642,58443,65,24,71,0,6,312.0
6504,0,0,1,0,2,0,2011,1,10,6504,5032.386371,30735,63,4,43,0,7,307.080113
6505,1,0,0,0,1,2,2011,1,15,6505,26197.41498,18495,113,10,15,0,2,542.4
6506,0,0,0,0,1,1,2011,1,28,6506,4894.986713,67436,61,6,28,0,4,292.8
6507,0,1,3,0,1,1,2011,2,4,6507,3193.459822,52653,81,19,42,0,1,230.300308
6508,1,0,3,0,2,0,2011,1,28,6508,5096.673223,22886,65,9,81,0,3,312.0
6509,0,0,2,0,0,1,2011,2,12,6509,7706.956035,0,73,3,33,0,2,350.4
6510,0,1,1,0,2,0,2011,1,9,6510,3339.299496,38821,87,14,64,0,1,488.84232
6511,0,1,2,0,1,1,2011,2,5,6511,9575.357152,0,134,13,11,0,6,643.2
6512,0,1,2,0,1,1,2011,1,4,6512,3557.196138,39075,89,22,50,0,1,142.415244
6513,0,1,0,0,1,2,2011,2,18,6513,3587.359906,16049,93,3,8,0,1,446.4
6514,0,0,0,1,5,0,2011,1,21,6514,2360.601748,0,65,14,5,0,1,468.0
6515,0,1,4,0,1,1,2011,1,17,6515,3023.887488,28383,81,11,20,0,1,258.109435
6516,0,2,0,0,1,1,2011,1,9,6516,10926.69497,29418,274,23,31,0,1,1972.8
6517,1,0,0,0,0,1,2011,2,21,6517,5325.724541,0,73,17,44,0,7,496.474767
6518,0,1,1,1,5,1,2011,1,23,6518,9915.90229,30604,131,35,76,2,3,984.170299
6519,0,0,2,2,8,2,2011,2,23,6519,5017.610845,91804,62,18,32,0,9,388.80286
6520,0,0,0,0,0,1,2011,1,21,6520,8625.836992,50446,74,28,50,4,2,355.2
6521,0,0,2,0,2,1,2011,2,22,6521,8432.519368,87728,70,24,65,0,2,201.589875
6522,0,0,2,1,5,1,2011,1,20,6522,2642.932059,58729,68,2,67,2,1,94.845076
6523,0,1,1,0,1,1,2011,2,14,6523,3097.915845,0,89,16,59,0,1,427.2
6524,0,0,3,0,0,1,2011,2,24,6524,19837.30548,0,67,22,0,1,2,321.6
6525,0,0,1,0,2,1,2011,1,21,6525,2869.743883,21234,73,8,23,0,1,378.333708
6526,0,0,1,0,0,0,2011,2,17,6526,4927.068115,0,73,30,29,0,3,751.927019
6527,0,0,2,0,2,1,2011,1,8,6527,4285.575678,47823,108,26,71,0,1,518.4
6528,0,0,0,0,0,1,2011,1,26,6528,8874.551335,84731,110,11,32,1,7,226.738219
6529,0,0,0,1,5,1,2011,2,26,6529,2578.835541,59974,65,23,5,0,1,127.233139
6530,0,1,4,0,0,0,2011,1,6,6530,6920.999642,67534,87,2,55,2,5,104.905661
6531,0,0,1,2,8,2,2011,2,11,6531,2349.957291,0,70,21,5,0,1,716.67276
6532,0,0,0,0,2,0,2011,2,10,6532,4027.703503,27782,103,20,54,0,1,517.100887
6533,0,0,0,0,2,1,2011,1,2,6533,8481.310791,67197,74,29,18,3,2,275.608537
6534,0,0,0,0,2,1,2011,2,9,6534,5191.446028,86451,65,0,99,0,3,7.793078
6535,0,1,1,0,2,0,2011,1,26,6535,3572.49065,56768,92,11,57,0,1,441.6
6536,0,0,0,0,0,1,2011,1,29,6536,4869.240839,55593,61,13,52,0,3,9.050204
6537,0,1,1,0,2,1,2011,2,10,6537,10395.70939,0,95,22,59,0,2,337.79769
6538,0,0,1,0,2,1,2011,2,9,6538,5297.918924,66203,66,15,38,0,8,130.697268
6539,0,2,0,0,2,1,2011,1,5,6539,8750.710415,25806,110,20,43,0,5,528.0
6540,0,0,1,0,2,1,2011,2,5,6540,14941.90379,22978,190,8,53,0,4,912.0
6541,1,1,0,2,6,0,2011,2,19,6541,6503.397049,22081,84,1,9,0,6,451.670309
6542,0,1,2,1,5,1,2011,1,8,6542,10110.96161,96506,124,4,22,0,3,504.513989
6543,0,1,0,0,2,2,2011,1,27,6543,6459.640843,23235,82,32,46,0,3,483.482031
6544,0,0,1,0,0,1,2011,2,8,6544,2769.252177,40506,70,14,98,0,1,113.724707
6545,0,1,0,0,2,0,2011,2,25,6545,6778.84457,0,96,2,84,0,9,460.8
6546,0,0,1,0,1,1,2011,2,12,6546,4492.518464,0,65,8,81,0,3,312.0
6547,0,0,0,0,2,2,2011,2,4,6547,5733.213979,79955,71,10,5,0,6,142.932303
6548,1,1,2,1,3,1,2011,1,5,6548,3230.576665,62873,81,0,41,0,1,207.75186
6549,0,1,3,0,0,0,2011,2,27,6549,6314.492009,66947,78,13,12,0,6,374.4
6550,0,1,2,0,1,1,2011,1,10,6550,6013.73829,25646,83,14,92,1,3,377.917394
6551,0,0,2,0,1,1,2011,2,9,6551,2180.084066,0,64,14,96,0,1,460.8
6552,1,0,0,0,1,2,2011,1,1,6552,20096.89337,92766,71,17,15,0,2,379.029102
6553,1,1,0,0,1,1,2011,1,1,6553,5568.947534,0,79,21,53,1,7,407.440238
6554,0,0,2,0,1,1,2011,1,9,6554,51426.24815,84650,185,13,39,3,2,660.474274
6555,0,0,0,0,0,1,2011,2,2,6555,8079.833042,13050,102,1,77,0,6,734.4
6556,1,0,2,0,1,0,2011,2,15,6556,2674.730716,56342,69,12,89,0,1,331.2
6557,0,0,1,0,1,0,2011,1,14,6557,12421.86213,58781,106,31,37,0,2,502.46107
6558,0,0,0,0,1,1,2011,1,18,6558,2311.118403,0,68,0,45,0,1,489.6
6559,0,0,1,0,2,1,2011,1,23,6559,10255.80275,0,102,17,77,0,2,734.4
6560,1,0,2,0,2,1,2011,1,30,6560,22103.5072,0,102,35,48,0,2,489.6
6561,0,0,2,1,5,1,2011,2,5,6561,2962.982516,71809,74,14,3,0,1,78.248458
6562,0,0,1,0,2,1,2011,2,11,6562,5764.862315,40238,73,17,88,1,9,350.4
6563,0,0,1,0,2,1,2011,1,4,6563,4700.421406,0,70,2,33,0,9,504.0
6564,1,2,0,0,0,0,2011,2,14,6564,4669.22664,76157,116,15,80,0,1,556.8
6565,0,0,2,0,2,1,2011,2,11,6565,5384.015304,30514,72,3,87,2,6,154.049617
6566,0,0,1,2,8,1,2011,2,26,6566,7505.768149,44485,62,5,74,0,2,79.893853
6567,0,0,0,0,1,0,2011,2,14,6567,10551.1476,50941,69,17,46,0,2,331.2
6568,0,0,2,1,3,1,2011,1,14,6568,25900.19716,53105,110,6,65,0,2,365.361427
6569,0,2,3,0,2,0,2011,2,19,6569,51016.06704,25167,140,3,76,0,2,422.494292
6570,0,1,2,0,1,1,2011,1,22,6570,3575.04124,30244,92,11,72,0,1,383.110633
6571,1,0,2,1,5,2,2011,1,26,6571,11638.89947,25370,102,10,77,0,2,489.6
6572,0,0,3,1,3,0,2011,1,10,6572,14050.17358,0,73,8,71,1,2,350.4
6573,0,0,0,0,1,0,2011,2,21,6573,2379.825871,69202,61,33,12,0,1,292.8
6574,0,0,3,0,2,1,2011,2,15,6574,5460.373249,31530,69,24,47,1,3,331.2
6575,0,1,2,0,2,1,2011,1,10,6575,6269.592055,61040,78,21,9,0,9,391.942636
6576,0,0,1,1,5,0,2011,2,15,6576,8709.847614,85185,107,26,91,0,5,166.502804
6577,0,0,3,0,2,0,2011,2,16,6577,5024.777578,78772,62,9,47,0,8,86.274545
6578,0,0,2,2,8,1,2011,1,16,6578,12515.18061,0,63,35,15,0,2,577.57549
6579,0,0,3,1,5,2,2011,1,5,6579,22325.82746,99241,70,22,27,0,2,48.304125
6580,0,1,1,0,1,1,2011,1,30,6580,3059.056323,0,83,29,52,0,1,197.498882
6581,0,0,2,0,2,1,2011,1,10,6581,6698.974274,21114,180,7,59,0,1,864.0
6582,1,0,3,1,3,0,2011,1,13,6582,5479.555081,56005,68,31,30,1,3,326.4
6583,1,0,2,0,2,1,2011,1,20,6583,2472.469209,63860,62,26,81,0,1,208.598246
6584,0,1,0,0,2,2,2011,1,13,6584,58207.12842,29295,219,25,50,0,2,1328.839129
6585,0,1,0,0,2,2,2011,2,10,6585,3430.316936,54339,86,10,52,0,1,10.478305
6586,1,0,1,1,3,2,2011,1,10,6586,2396.219292,0,66,6,71,2,1,433.160284
6587,0,0,2,0,0,2,2011,1,28,6587,5964.345179,98078,73,5,79,0,6,418.689402
6588,0,0,2,0,2,1,2011,2,14,6588,2605.599527,20592,71,15,81,1,1,195.153339
6589,0,0,0,1,5,1,2011,1,22,6589,4758.19231,72805,62,13,34,4,3,365.466805
6590,0,1,0,0,0,1,2011,2,2,6590,5154.051492,55645,129,23,33,0,1,619.2
6591,0,0,0,0,0,0,2011,1,14,6591,2805.176489,98859,70,3,57,0,1,504.0
6592,1,0,0,1,5,0,2011,1,18,6592,4250.282624,0,61,17,1,1,7,292.8
6593,0,0,2,0,2,1,2011,1,1,6593,7247.736708,23541,62,12,38,0,2,98.923871
6594,0,0,1,1,5,1,2011,1,16,6594,5008.789971,0,73,4,0,0,8,350.4
6595,0,0,1,2,8,0,2011,2,13,6595,5821.787383,60087,74,21,23,0,3,355.2
6596,0,1,2,0,0,1,2011,1,14,6596,18898.32653,0,132,23,33,0,2,1405.292809
6597,0,1,2,0,1,2,2011,1,7,6597,4756.913057,48938,121,23,20,0,1,580.8
6598,0,2,1,0,0,0,2011,2,18,6598,8083.917906,31506,102,23,50,0,8,601.074585
6599,0,0,1,0,0,2,2011,1,22,6599,7417.406267,67454,185,3,71,0,1,1332.0
6600,1,0,1,0,1,1,2011,2,17,6600,2538.62632,18608,71,13,24,0,1,340.8
6601,0,0,4,0,1,1,2011,1,8,6601,2432.958093,28519,61,9,94,0,1,111.865326
6602,1,0,3,0,0,2,2011,1,17,6602,4170.687348,29462,107,28,23,1,1,513.6
6603,0,0,0,1,5,0,2011,2,7,6603,2489.662064,0,74,3,64,0,1,532.8
6604,0,1,1,0,2,1,2011,1,7,6604,3758.950734,58300,94,25,55,0,1,24.04838
6605,0,1,2,0,0,1,2011,2,17,6605,42389.00791,82554,132,6,15,0,2,154.749492
6606,0,0,0,0,2,1,2011,1,2,6606,29830.38714,0,102,10,85,0,2,489.6
6607,0,0,2,0,1,0,2011,1,16,6607,26134.90739,0,111,1,72,0,2,673.262794
6608,1,0,1,0,2,1,2011,2,9,6608,2453.570794,29735,69,3,92,0,1,331.2
6609,0,0,1,0,0,2,2011,2,14,6609,2855.925747,50738,71,11,48,0,1,344.470631
6610,0,0,0,1,5,1,2011,2,17,6610,5771.610372,65709,72,33,77,0,3,12.945127
6611,0,1,2,0,2,1,2011,1,21,6611,8098.51111,0,123,22,25,0,6,885.6
6612,0,1,0,0,1,1,2011,1,26,6612,3432.961074,0,95,16,28,0,1,456.0
6613,0,1,1,1,4,1,2011,1,10,6613,9408.343519,0,85,11,27,0,2,408.0
6614,0,0,1,0,0,0,2011,1,27,6614,5595.971365,19651,72,3,68,0,5,345.6
6615,0,0,0,0,1,0,2011,1,30,6615,7260.833833,0,72,18,25,0,2,744.026708
6616,0,0,2,2,7,0,2011,1,21,6616,13438.04189,69693,112,34,62,1,2,537.6
6617,0,0,0,2,6,0,2011,1,8,6617,7324.285428,0,104,10,74,0,7,1114.092784
6618,0,0,2,0,2,1,2011,2,11,6618,2357.801509,0,65,5,59,1,1,294.502382
6619,0,0,2,0,1,0,2011,1,18,6619,2671.295549,45525,66,1,41,0,1,316.8
6620,0,0,1,0,2,1,2011,2,28,6620,2938.814981,96765,72,28,61,0,1,216.01091
6621,0,0,2,0,2,1,2011,1,27,6621,4911.002585,32903,64,4,41,3,3,98.33116
6622,1,0,2,1,5,1,2011,2,5,6622,5498.940679,22520,73,17,64,0,3,350.4
6623,0,2,0,0,2,2,2011,2,25,6623,4757.242856,67486,118,3,26,0,1,529.493769
6624,0,0,2,2,7,1,2011,2,22,6624,2926.886293,92381,72,24,27,0,1,234.774747
6625,1,0,3,0,1,0,2011,1,31,6625,8509.850887,26057,74,3,63,0,2,523.888845
6626,0,1,4,0,2,1,2011,1,2,6626,9928.986032,75716,247,2,32,0,1,562.088587
6627,0,1,0,1,5,1,2011,1,1,6627,10089.79095,63657,128,1,26,0,7,614.4
6628,1,1,4,0,2,1,2011,1,30,6628,5073.282126,57709,125,10,26,0,1,600.0
6629,1,1,3,0,1,1,2011,2,17,6629,16301.9676,19614,85,21,32,0,2,574.024018
6630,0,1,0,1,5,1,2011,1,23,6630,3360.269641,75216,84,23,39,1,1,65.803328
6631,0,0,2,0,1,1,2011,2,14,6631,7907.133288,24666,101,32,51,0,3,151.835574
6632,0,0,0,0,2,1,2011,1,19,6632,28328.46548,20799,111,20,28,0,2,388.995233
6633,0,0,2,1,5,1,2011,1,21,6633,4467.705159,0,64,10,34,0,4,307.2
6634,1,2,0,0,2,2,2011,1,21,6634,9035.671134,34337,113,20,44,0,9,542.4
6635,0,1,1,0,2,1,2011,2,10,6635,5364.469352,53562,135,24,35,0,1,589.628918
6636,0,0,2,0,1,0,2011,1,5,6636,2706.606128,22664,73,0,8,0,1,350.4
6637,0,2,0,0,2,1,2011,1,17,6637,6167.854162,27289,158,4,78,2,1,758.4
6638,0,0,3,0,2,1,2011,1,12,6638,2476.046413,54831,61,7,45,0,1,136.2171
6639,0,1,0,0,1,1,2011,1,7,6639,3056.990764,78310,76,4,24,0,1,364.8
6640,1,0,1,1,4,1,2011,2,17,6640,5217.513287,39854,66,6,4,0,7,261.930545
6641,0,1,0,0,2,1,2011,2,3,6641,6744.190752,0,90,3,74,0,4,547.912576
6642,0,1,3,0,0,1,2011,2,22,6642,15739.92367,48096,131,10,3,0,2,450.090267
6643,0,1,0,1,4,0,2011,1,7,6643,7153.671737,59522,89,0,8,0,3,427.2
6644,0,1,0,1,5,2,2011,2,11,6644,8263.482214,0,79,11,45,1,2,46.464625
6645,0,1,1,1,5,1,2011,1,10,6645,3142.739611,43285,83,35,77,0,1,265.742679
