,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d,ic2_
3267,132097,CA,Female,1988.0,364,463.0,429,494.0,17239.0,12.375,13.0,Moderate
3268,61962,IN,Female,970.0,314,370.0,389,455.0,15281.0,12.66666667,25.0,Low
3269,162656,CA,Female,685.0,166,205.0,227,257.0,7945.0,17.4,20.0,Low
3270,79602,WI,Male,937.0,321,441.0,433,545.0,18567.0,10.57692308,15.0,Moderate
3271,65578,MI,Female,693.0,399,415.0,446,481.0,15421.0,10.11111111,21.0,Moderate
3272,169186,CA,Male,1050.0,256,290.0,296,339.0,11406.0,5.2,9.0,Low
3273,189438,HI,Male,1563.0,263,349.0,275,360.0,16647.0,7.666666667,9.0,Low
3274,110871,AR,Female,341.0,160,215.0,215,252.0,8707.0,4.0,5.0,Low
3275,168370,CA,Female,2798.0,425,428.0,469,474.0,21926.0,14.5,15.0,Moderate
3276,156618,CA,Female,2043.0,364,385.0,412,423.0,19087.0,9.666666667000001,25.0,Moderate
3277,109858,LA,Female,772.0,369,365.0,447,446.0,16215.0,9.7,15.0,Low
3278,99501,MO,Female,988.0,509,521.0,509,529.0,15666.0,10.0,10.0,Moderate
3279,125467,TX,Female,431.0,194,209.0,219,223.0,8888.0,12.5,15.0,Low
3280,55956,FL,Female,1625.0,450,531.0,578,660.0,33485.0,9.25,10.0,Moderate
3281,103644,MO,Female,376.0,178,233.0,219,248.0,10244.0,6.0,10.0,Low
3282,39613,FL,Female,701.0,332,348.0,394,403.0,13020.0,9.685,5.0,Low
3283,159,MN,Male,530.0,236,307.0,296,359.0,12208.0,9.310344828,12.0,Low
3284,129748,CO,Female,1208.0,560,549.0,616,612.0,18843.0,13.8,16.0,Moderate
3285,174576,OR,Female,681.0,335,398.0,356,419.0,14011.0,30.75,51.0,Moderate
3286,71639,MI,Male,755.0,496,530.0,520,578.0,16944.0,12.14285714,17.0,Moderate
3287,172851,CA,Male,1148.0,240,311.0,321,423.0,16188.0,13.0,10.0,Low
3288,164364,CA,Female,2332.0,508,533.0,528,574.0,19798.0,5.714285714,6.0,Moderate
3289,176253,OR,Female,1506.0,517,573.0,632,711.0,39301.0,32.91666667,50.0,Moderate
3290,140181,CO,Female,487.0,117,152.0,161,197.0,9103.0,3.4444444439999997,3.0,Low
3291,5331,NC,U,1618.0,508,580.0,527,635.0,22608.0,11.54545455,14.0,Moderate
3292,31953,IL,Male,1210.0,471,519.0,511,553.0,17995.0,12.22222222,12.0,Moderate
3293,79399,WI,Male,487.0,298,322.0,328,360.0,11498.0,17.5,30.0,Low
3294,74732,MI,Male,229.0,214,260.0,246,285.0,8985.0,15.91666667,15.0,Low
3295,36395,FL,Male,885.0,345,565.0,473,595.0,30256.0,11.1,15.0,Moderate
3296,75835,IA,Female,298.0,234,250.0,269,279.0,9825.0,3.857142857,5.0,Low
3297,4606,IL,Female,1045.0,288,347.0,337,399.0,12829.0,24.75,25.0,Low
3298,51234,TN,Female,484.0,232,324.0,265,318.0,10806.0,9.5,25.0,Low
3299,71616,MI,Male,501.0,397,403.0,424,434.0,12437.0,27.625,50.0,Moderate
3300,182697,WA,U,613.0,246,290.0,296,335.0,11634.0,20.0,20.0,Low
3301,173100,CA,Female,625.0,172,190.0,226,250.0,8875.0,13.0,21.0,Low
3302,172784,CA,Female,688.0,175,187.0,258,292.0,9422.0,5.571428571,5.0,Low
3303,145637,CA,Female,2908.0,606,644.0,677,717.0,23934.0,16.25,25.0,Moderate
3304,41445,FL,Male,1007.0,433,498.0,543,608.0,22698.0,17.5,35.0,Moderate
3305,22900,SC,Female,750.0,170,171.0,223,213.0,10765.0,21.33333333,10.0,Low
3306,93086,IL,Female,1088.0,241,288.0,308,343.0,10050.0,20.0,20.0,Low
3307,95727,IL,U,364.0,305,333.0,329,383.0,12461.0,15.55555556,18.0,Low
3308,127759,TX,Male,304.0,249,260.0,281,297.0,9565.0,5.8,6.0,Low
3309,190666,CA,Male,1202.0,256,281.0,308,325.0,14662.0,8.611111111,13.0,Low
3310,90894,IL,Female,827.0,369,415.0,386,430.0,14536.0,4.473684211,4.0,Moderate
3311,160275,CA,Female,1585.0,331,358.0,373,405.0,14925.0,20.0,5.0,Low
3312,184723,AK,Male,1037.0,472,513.0,533,568.0,17888.0,16.25,10.0,Moderate
3313,52548,TN,Male,457.0,203,270.0,256,316.0,10766.0,13.57142857,14.0,Low
3314,158813,CA,Male,2279.0,429,463.0,491,520.0,25286.0,9.5,10.0,Moderate
3315,73008,MI,Female,587.0,305,325.0,316,345.0,10907.0,8.214285713999999,12.0,Low
3316,105144,KS,Female,424.0,192,244.0,236,298.0,9813.0,4.0,3.0,Low
3317,52132,TN,Female,397.0,271,293.0,270,292.0,9937.0,6.857142857,7.0,Low
3318,12474,FL,Female,739.0,340,347.0,339,348.0,12436.0,8.0,10.0,Low
3319,160425,CA,U,1135.0,265,299.0,306,324.0,11259.0,9.923076923,12.0,Low
3320,175112,CA,Female,3018.0,728,749.0,749,757.0,21525.0,20.0,20.0,Moderate
3321,51382,TN,Male,688.0,311,364.0,335,377.0,11395.0,10.66666667,25.0,Low
3322,146153,CA,Female,1442.0,293,321.0,333,368.0,10759.0,18.25,44.0,Low
3323,133743,ID,Male,491.0,218,255.0,248,283.0,9606.0,8.25,20.0,Low
3324,155602,CA,Male,1426.0,435,534.0,509,577.0,21462.0,20.14285714,25.0,Moderate
3325,149199,CA,Male,2667.0,481,577.0,579,671.0,23903.0,7.666666667,15.0,Moderate
3326,124514,TX,Female,575.0,425,422.0,449,451.0,12960.0,17.14285714,26.0,Moderate
3327,57407,KY,Male,1453.0,512,607.0,590,658.0,22926.0,15.0,21.0,Moderate
3328,185774,NC,Female,650.0,278,372.0,339,445.0,17843.0,15.47727273,12.0,Low
3329,189962,CA,Male,833.0,295,299.0,378,403.0,13341.0,11.85714286,10.0,Low
3330,27045,WI,Female,571.0,217,259.0,280,327.0,12055.0,8.9375,16.0,Low
3331,97424,IL,Male,413.0,166,239.0,259,323.0,11274.0,4.848484849,5.0,Low
3332,163591,CA,Male,3919.0,427,453.0,552,589.0,25828.0,23.14285714,35.0,Moderate
3333,15772,NC,Female,439.0,134,189.0,168,212.0,7525.0,5.666666667,10.0,Low
3334,71427,MI,Male,914.0,421,530.0,467,543.0,20079.0,16.5,30.0,Moderate
3335,159039,CA,Female,1656.0,298,350.0,356,388.0,17943.0,15.35,25.0,Low
3336,22984,SC,Female,0.0,0,0.0,0,0.0,0.0,6.0,1.0,Low
3337,89210,AR,Female,493.0,188,202.0,223,259.0,9997.0,44.72727273,25.0,Low
3338,6490,WA,Male,1118.0,354,453.0,385,466.0,13991.0,22.0,25.0,Moderate
3339,48003,AL,U,765.0,408,430.0,441,472.0,15150.0,7.6111111110000005,10.0,Moderate
3340,189199,KS,Female,636.0,311,412.0,332,495.0,16133.0,16.66666667,25.0,Moderate
3341,117882,AR,Female,424.0,252,303.0,299,354.0,14198.0,11.66666667,20.0,Low
3342,174932,OR,Female,923.0,447,481.0,493,524.0,17104.0,12.9,20.0,Moderate
3343,101033,MO,Male,696.0,387,406.0,421,430.0,12711.0,13.8,21.0,Moderate
3344,143299,CA,Male,2581.0,555,641.0,561,676.0,21182.0,14.44444444,15.0,Moderate
3345,189749,FL,Male,1093.0,366,413.0,434,478.0,19287.0,9.0,10.0,Moderate
3346,127108,TX,Female,727.0,427,421.0,431,437.0,14147.0,13.75,10.0,Moderate
3347,74614,MI,Female,616.0,342,373.0,375,403.0,11510.0,4.416666667,5.0,Low
3348,182519,WA,Male,635.0,236,243.0,298,307.0,11588.0,15.0,5.0,Low
3349,95467,IL,Female,765.0,352,381.0,435,456.0,18503.0,5.9375,4.0,Moderate
3350,126530,TX,Male,369.0,253,269.0,266,291.0,7909.0,25.0,30.0,Low
3351,9049,FL,Female,586.0,323,327.0,334,335.0,8833.0,8.818181818,15.0,Low
3352,19986,NC,Male,397.0,183,210.0,230,255.0,7214.0,9.0,10.0,Low
3353,25731,GA,Male,804.0,366,408.0,400,441.0,15041.0,15.0,21.0,Moderate
3354,45258,FL,Female,518.0,184,213.0,228,264.0,11126.0,10.0,5.0,Low
3355,175996,OR,Female,1149.0,504,526.0,550,580.0,19641.0,11.5,10.0,Moderate
3356,56113,MS,Male,494.0,259,306.0,296,333.0,10812.0,4.102564103,5.0,Low
3357,138945,AZ,Female,1773.0,226,354.0,342,425.0,16919.0,11.0,23.0,Low
3358,135098,AZ,Female,699.0,250,290.0,286,299.0,15108.0,7.583333333,20.0,Low
3359,87074,MT,Female,320.0,172,208.0,247,285.0,9900.0,10.64,5.0,Low
3360,23723,SC,Male,880.0,412,433.0,469,505.0,18480.0,7.555555556,10.0,Moderate
3361,116053,TX,Male,1112.0,594,619.0,597,639.0,26632.0,6.0,6.0,Moderate
3362,92021,IL,Male,960.0,344,411.0,398,459.0,16580.0,20.0,20.0,Moderate
3363,164989,CA,Female,5287.0,1032,1105.0,949,1002.0,43904.0,13.375,30.0,High
3364,126013,TX,Male,697.0,435,488.0,457,497.0,15966.0,15.33333333,20.0,Moderate
3365,117076,TX,Female,548.0,238,236.0,261,271.0,7325.0,7.941176471,10.0,Low
3366,26680,GA,Female,794.0,323,396.0,461,507.0,21758.0,10.81818182,15.0,Moderate
3367,176252,OR,Male,716.0,371,373.0,419,421.0,15858.0,10.36363636,15.0,Low
3368,119154,TX,U,595.0,400,429.0,387,426.0,14881.0,5.576923077000001,10.0,Moderate
3369,141442,NV,Male,943.0,497,509.0,523,533.0,17961.0,17.09090909,18.0,Moderate
3370,1012,NC,Male,1133.0,430,601.0,533,621.0,26361.0,12.21428571,15.0,Moderate
3371,42878,FL,Female,595.0,248,274.0,288,313.0,15936.0,6.125,10.0,Low
3372,188896,AZ,Male,705.0,286,293.0,284,298.0,10610.0,25.0,40.0,Low
3373,99338,MO,Female,1844.0,676,713.0,726,786.0,25507.0,7.75,10.0,Moderate
3374,64563,IN,Female,334.0,227,265.0,269,307.0,10104.0,13.57142857,20.0,Low
3375,5335,TX,Female,515.0,271,361.0,315,362.0,13012.0,10.6875,10.0,Low
3376,112703,OK,Female,318.0,148,197.0,200,236.0,7787.0,15.0,15.0,Low
3377,32380,FL,Male,825.0,266,263.0,405,419.0,17633.0,4.7647058819999994,5.0,Low
3378,40566,FL,Female,1530.0,442,545.0,535,619.0,23340.0,10.85714286,17.0,Moderate
3379,32359,FL,Male,922.0,292,304.0,319,335.0,10541.0,4.278688525,3.0,Low
3380,146628,CA,Female,1999.0,154,163.0,215,220.0,6449.0,13.85714286,10.0,Low
3381,113690,OK,Male,530.0,224,242.0,316,360.0,14188.0,20.0,10.0,Low
3382,102011,MO,Female,576.0,243,312.0,301,354.0,12603.0,19.92307692,30.0,Low
3383,17714,NC,Female,770.0,350,409.0,354,436.0,11822.0,12.42857143,26.0,Moderate
3384,134619,UT,Male,925.0,456,457.0,463,458.0,12465.0,9.3,11.0,Moderate
3385,106649,NE,Female,827.0,535,542.0,598,597.0,21162.0,19.6,26.0,Moderate
3386,147045,CA,Female,1989.0,526,607.0,540,572.0,19716.0,7.9,10.0,Moderate
3387,86420,ND,Female,734.0,408,404.0,403,402.0,11843.0,5.083333333,7.0,Moderate
3388,20445,NC,Male,572.0,212,227.0,263,282.0,9728.0,17.6,20.0,Low
3389,89924,IN,Female,1152.0,521,546.0,542,561.0,17112.0,5.090909091,5.0,Moderate
3390,156937,CA,Male,1605.0,416,420.0,442,443.0,15534.0,15.0,17.0,Moderate
3391,151986,CA,Female,2598.0,518,570.0,576,627.0,27570.0,9.0,15.0,Moderate
3392,139324,NM,U,1017.0,322,521.0,407,590.0,22316.0,10.8,15.0,Moderate
3393,154067,CA,Female,967.0,381,391.0,392,426.0,10138.0,8.416666667000001,10.0,Moderate
3394,74825,IA,Female,310.0,175,288.0,244,316.0,11934.0,4.608695652,5.0,Low
3395,22425,SC,Female,454.0,238,261.0,290,304.0,9795.0,13.81818182,20.0,Low
3396,55450,MS,Female,350.0,173,220.0,241,280.0,9613.0,3.52631579,5.0,Low
3397,64650,MI,Male,587.0,304,319.0,362,400.0,15481.0,26.5,40.0,Low
3398,144974,CA,Male,3404.0,752,750.0,770,761.0,31850.0,10.0,20.0,Moderate
3399,4254,CA,Male,1738.0,355,375.0,387,395.0,15779.0,17.1,20.0,Low
3400,171188,CA,Female,1283.0,223,292.0,295,359.0,13175.0,11.53333333,14.0,Low
3401,181569,WA,Female,886.0,293,351.0,366,433.0,16413.0,17.33333333,21.0,Low
3402,68797,MI,Female,927.0,323,359.0,333,371.0,18248.0,7.666666667,10.0,Low
3403,99602,MO,Female,649.0,317,399.0,350,410.0,16063.0,7.941176471,10.0,Moderate
3404,182586,WA,Male,429.0,192,215.0,224,259.0,8712.0,6.8666666670000005,8.0,Low
3405,11023,CA,Male,1869.0,559,560.0,577,600.0,20539.0,6.4,5.0,Moderate
3406,176409,OR,Male,709.0,361,442.0,440,494.0,15076.0,12.4,30.0,Moderate
3407,72452,MI,Female,951.0,601,611.0,639,648.0,20169.0,3.333333333,4.0,Moderate
3408,77523,WI,Female,856.0,458,478.0,497,536.0,18209.0,8.357142857000001,15.0,Moderate
3409,29130,GA,Male,664.0,357,363.0,389,414.0,11747.0,9.6,10.0,Low
3410,141308,UT,Female,695.0,288,371.0,338,412.0,11994.0,4.692307692,4.0,Low
3411,15349,NC,Male,651.0,201,367.0,336,472.0,30052.0,20.0,30.0,Low
3412,124095,TX,Female,328.0,268,308.0,300,317.0,10558.0,15.0,21.0,Low
3413,106583,NE,Male,337.0,296,344.0,350,415.0,14902.0,5.547619048,5.0,Low
3414,131263,CO,Female,475.0,82,90.0,150,125.0,7813.0,9.533333333,12.0,Low
3415,14376,KY,Female,295.0,182,219.0,242,285.0,10151.0,9.454545455,15.0,Low
3416,147641,CA,Female,2302.0,313,390.0,411,521.0,18199.0,7.1333333329999995,10.0,Moderate
3417,131972,CO,Female,513.0,250,288.0,313,347.0,11462.0,5.777777778,6.0,Low
3418,170714,CA,Female,1452.0,286,279.0,346,363.0,13126.0,12.61538462,20.0,Low
3419,167755,CA,Male,5940.0,761,1114.0,721,1004.0,43571.0,13.0,18.0,High
3420,188721,IL,Female,1159.0,505,511.0,529,541.0,16156.0,12.45454546,20.0,Moderate
3421,4026,IN,Female,748.0,444,495.0,515,571.0,20264.0,3.222222222,2.0,Moderate
3422,151679,CA,Female,1478.0,339,383.0,334,354.0,11745.0,21.0,23.0,Moderate
3423,155963,CA,Female,1272.0,405,410.0,421,433.0,11674.0,6.923076922999999,10.0,Moderate
3424,70881,MI,Male,331.0,182,206.0,219,235.0,7226.0,13.0,15.0,Low
3425,2153,TX,Male,839.0,363,419.0,445,484.0,15463.0,7.548387097000001,8.0,Moderate
3426,173192,CA,Female,608.0,165,173.0,219,254.0,10193.0,9.375,10.0,Low
3427,4390,WA,Female,727.0,345,395.0,401,449.0,16422.0,8.785714286000001,10.0,Moderate
3428,178789,WA,Female,1364.0,411,477.0,483,564.0,18678.0,20.875,10.0,Moderate
3429,79650,WI,Female,731.0,359,402.0,410,447.0,14412.0,8.833333332999999,10.0,Moderate
3430,163316,CA,Male,4769.0,518,660.0,607,757.0,38507.0,28.75,40.0,Moderate
3431,93824,IL,Female,1105.0,351,461.0,362,468.0,13805.0,4.576923077,10.0,Moderate
3432,33190,FL,Female,1010.0,407,519.0,560,632.0,23774.0,7.16,11.0,Moderate
3433,4017,CA,Female,5725.0,610,763.0,698,807.0,53158.0,9.923076923,15.0,High
3434,176140,OR,Male,709.0,349,431.0,420,512.0,18938.0,8.75,8.0,Moderate
3435,120720,TX,Male,214.0,151,176.0,203,240.0,8210.0,17.0,23.0,Low
3436,80733,WI,Female,491.0,255,331.0,314,349.0,12302.0,7.5,15.0,Low
3437,131468,CO,Female,726.0,303,321.0,362,400.0,15904.0,7.3636363639999995,8.0,Low
3438,124298,TX,Female,816.0,360,515.0,509,635.0,28807.0,3.7037037039999996,4.0,Moderate
3439,21133,NC,Female,863.0,238,311.0,319,404.0,14415.0,7.0,13.0,Low
3440,23732,SC,Female,1060.0,313,370.0,422,465.0,17255.0,4.95,4.0,Low
3441,188133,AL,Female,828.0,478,506.0,487,540.0,16643.0,4.75,5.0,Moderate
3442,167838,CA,Male,2291.0,353,407.0,402,440.0,13687.0,8.875,15.0,Moderate
3443,113186,OK,Male,1385.0,249,409.0,419,554.0,22877.0,5.321428571,5.0,Moderate
3444,154114,NV,Female,775.0,218,266.0,272,312.0,15459.0,12.66666667,20.0,Low
3445,171738,CA,Male,2098.0,564,752.0,611,730.0,34394.0,9.75,12.0,High
3446,20401,NC,Female,476.0,193,244.0,243,282.0,9066.0,16.16666667,30.0,Low
3447,69878,MI,Male,568.0,375,406.0,429,459.0,15234.0,7.80952381,12.0,Moderate
3448,138443,AZ,Female,650.0,174,203.0,216,251.0,9170.0,15.0,15.0,Low
3449,13806,WI,Female,409.0,216,268.0,266,317.0,10381.0,5.602941177000001,7.0,Low
3450,119801,TX,Female,873.0,422,486.0,459,499.0,15800.0,14.66666667,25.0,Moderate
3451,56339,KY,Female,397.0,170,209.0,235,290.0,10204.0,3.62962963,5.0,Low
3452,125506,TX,Female,384.0,161,166.0,187,206.0,5691.0,12.2,20.0,Low
3453,190635,SC,U,389.0,206,289.0,269,319.0,9837.0,8.666666667000001,32.0,Low
3454,12361,IL,Female,5778.0,517,1068.0,668,996.0,57644.0,62.5,100.0,High
3455,136428,AZ,Female,1887.0,591,801.0,672,829.0,47673.0,15.0,25.0,High
3456,184478,WA,Male,439.0,143,187.0,189,230.0,10453.0,7.333333333,15.0,Low
3457,55105,MS,Female,407.0,182,231.0,236,282.0,8199.0,5.8,4.0,Low
3458,188170,FL,Male,1098.0,374,386.0,427,432.0,16263.0,22.78571429,50.0,Moderate
3459,171397,IN,Male,709.0,403,459.0,485,549.0,21035.0,29.0,25.0,Moderate
3460,159562,CA,Female,546.0,191,208.0,219,234.0,5846.0,14.8,2.0,Low
3461,32523,FL,Female,1073.0,377,407.0,411,456.0,15296.0,11.66666667,10.0,Moderate
3462,115311,OK,Female,303.0,177,204.0,225,245.0,8573.0,3.75,4.0,Low
3463,154668,CA,Female,690.0,315,353.0,330,367.0,12427.0,11.52631579,15.0,Low
3464,103260,MO,Male,589.0,353,388.0,398,433.0,12376.0,8.777777777999999,10.0,Moderate
3465,19260,NC,Female,610.0,376,427.0,347,392.0,13105.0,8.0,17.5,Moderate
3466,111023,AR,Female,332.0,170,222.0,233,269.0,8725.0,15.0,20.0,Low
3467,67961,MI,Female,355.0,293,312.0,312,320.0,11403.0,15.0,21.0,Low
3468,92272,IL,Male,549.0,292,327.0,313,352.0,11100.0,16.42857143,20.0,Low
3469,157311,CA,Male,5344.0,705,943.0,787,945.0,55857.0,17.5,25.0,High
3470,190616,WI,Male,483.0,241,281.0,286,330.0,11527.0,7.5,5.0,Low
3471,121153,TX,Male,1438.0,366,570.0,534,622.0,21758.0,12.57142857,25.0,Moderate
3472,91431,IL,Female,1191.0,357,362.0,455,466.0,14436.0,25.0,50.0,Low
3473,4917,LA,Female,801.0,425,441.0,469,498.0,18631.0,9.789473683999999,15.0,Moderate
3474,63436,IN,Female,333.0,224,273.0,281,322.0,11513.0,11.66666667,51.0,Low
3475,20853,NC,Female,1521.0,405,419.0,464,508.0,21761.0,6.875,10.0,Moderate
3476,44351,FL,Male,948.0,330,365.0,368,411.0,17728.0,9.4,35.0,Low
3477,130530,CO,Female,698.0,377,395.0,382,407.0,13327.0,20.0,20.0,Moderate
3478,181550,WA,Female,735.0,192,235.0,256,300.0,10690.0,13.28571429,20.0,Low
3479,108158,LA,Female,565.0,284,297.0,304,309.0,8302.0,3.95,5.0,Low
3480,149164,CA,Male,3385.0,608,731.0,705,784.0,35534.0,14.2,25.0,Moderate
3481,186358,KY,U,448.0,139,303.0,197,330.0,10164.0,5.1428571430000005,5.0,Low
3482,136629,AZ,Male,1137.0,451,490.0,503,564.0,25510.0,20.0,10.0,Moderate
3483,12330,IL,Male,1326.0,550,503.0,675,644.0,17543.0,41.83333333,100.0,Moderate
3484,98941,IL,Female,423.0,213,280.0,276,330.0,11676.0,8.166666667000001,9.0,Low
3485,172597,CA,Female,1431.0,243,289.0,289,331.0,12639.0,7.153846154,3.0,Low
3486,147956,CA,Female,2481.0,226,248.0,270,283.0,8369.0,9.166666667000001,5.0,Low
3487,47819,AL,Male,682.0,451,462.0,443,485.0,17756.0,12.7,10.0,Moderate
3488,130554,CO,Female,663.0,375,406.0,399,425.0,12667.0,12.7,20.0,Moderate
3489,157213,CA,Female,1909.0,417,510.0,468,550.0,23187.0,12.5,20.0,Moderate
3490,90532,AZ,Male,727.0,350,381.0,399,426.0,20399.0,11.2,20.0,Moderate
3491,187744,CO,Female,729.0,324,343.0,400,447.0,16479.0,4.8947368419999995,7.0,Low
3492,11143,IA,Male,424.0,294,332.0,310,368.0,11315.0,39.0,44.0,Low
3493,121978,TX,Male,693.0,292,325.0,352,377.0,10971.0,24.44444444,50.0,Low
3494,190597,FL,Female,737.0,273,363.0,338,383.0,15847.0,7.038461539,12.0,Low
3495,6325,IN,Female,331.0,322,370.0,320,368.0,13193.0,14.0,15.0,Low
3496,11943,CA,Female,3447.0,357,400.0,451,503.0,19465.0,13.44444444,10.0,Moderate
3497,19789,NC,Male,355.0,219,283.0,250,285.0,9550.0,10.0,10.0,Low
3498,41288,FL,Male,466.0,271,292.0,291,325.0,11148.0,5.0,9.0,Low
3499,102706,MO,Female,835.0,401,423.0,487,537.0,20242.0,3.375,3.0,Moderate
3500,10287,FL,Female,1258.0,599,634.0,649,692.0,21114.0,8.296296296,15.0,Moderate
3501,34429,FL,Male,482.0,119,226.0,234,294.0,8265.0,12.53846154,15.0,Low
3502,106190,KS,Male,404.0,277,279.0,322,339.0,10275.0,7.307692307999999,20.0,Low
3503,16973,NC,Female,1024.0,303,344.0,364,404.0,16209.0,6.394736842,8.0,Low
3504,2853,IN,Female,682.0,265,342.0,364,426.0,16860.0,7.772727272999999,10.0,Low
3505,131064,CO,Female,989.0,472,477.0,507,507.0,16856.0,12.08333333,12.0,Moderate
3506,136494,AZ,Female,1390.0,441,469.0,524,547.0,19141.0,15.0,15.0,Moderate
3507,77848,WI,Female,691.0,249,406.0,311,436.0,13489.0,5.0,5.0,Moderate
3508,43010,FL,Female,560.0,220,227.0,270,286.0,9385.0,17.0,25.0,Low
3509,82518,MN,Male,906.0,476,617.0,563,668.0,22377.0,30.28571429,42.0,Moderate
3510,130426,CO,Female,831.0,408,415.0,426,445.0,12932.0,25.0,30.0,Moderate
3511,186807,CA,Female,5544.0,701,761.0,769,815.0,32332.0,24.0,33.0,High
3512,76891,IA,Male,740.0,555,585.0,616,669.0,20144.0,14.22222222,10.0,Moderate
3513,114197,OK,Male,566.0,216,277.0,279,307.0,11117.0,11.33333333,11.0,Low
3514,164894,CA,Female,1872.0,382,445.0,421,483.0,14606.0,3.857142857,10.0,Moderate
3515,23351,SC,Female,381.0,219,267.0,257,282.0,8259.0,9.0625,10.0,Low
3516,37205,FL,Female,914.0,321,363.0,371,409.0,17804.0,10.33333333,10.0,Low
3517,174453,OR,Male,765.0,313,332.0,373,386.0,18180.0,9.875,15.0,Low
3518,150060,CA,Female,2773.0,357,385.0,431,455.0,16115.0,17.91666667,20.0,Moderate
3519,6851,CA,Female,1400.0,246,304.0,281,331.0,11924.0,10.0,7.0,Low
3520,152094,CA,Female,1546.0,320,388.0,379,421.0,13648.0,7.0,10.0,Moderate
3521,154892,CA,Female,1353.0,218,349.0,290,371.0,14010.0,7.05,9.0,Low
3522,186204,AZ,Male,1117.0,475,501.0,527,551.0,16341.0,7.5,5.0,Moderate
3523,47860,AL,Male,549.0,401,459.0,435,475.0,16638.0,6.75,7.0,Moderate
3524,120574,TX,Male,391.0,243,263.0,255,302.0,10702.0,16.0,17.0,Low
3525,65746,MI,Male,780.0,395,434.0,494,548.0,18605.0,10.0,20.0,Moderate
3526,172167,CA,Female,680.0,235,243.0,282,287.0,7362.0,13.0,20.0,Low
3527,91580,IL,Female,852.0,377,401.0,383,417.0,13398.0,4.076923077,4.0,Moderate
3528,97015,TX,Female,992.0,551,568.0,573,602.0,17993.0,6.545454545,4.0,Moderate
3529,171383,CA,Male,2051.0,503,519.0,547,568.0,17646.0,7.666666667,7.0,Moderate
3530,52161,TN,Female,325.0,148,181.0,171,209.0,6334.0,6.7,5.0,Low
3531,153301,CA,Male,3438.0,106,166.0,142,211.0,11112.0,8.578947368,15.0,Low
3532,51520,TN,U,672.0,179,356.0,260,373.0,15936.0,11.5,10.0,Low
3533,187755,IL,Male,1977.0,676,693.0,751,768.0,22666.0,10.0,10.0,Moderate
3534,189943,FL,Male,1437.0,385,444.0,480,551.0,23079.0,12.76,200.0,Moderate
3535,182895,WA,Female,563.0,340,430.0,366,414.0,13688.0,4.941176471,10.0,Moderate
3536,135230,AZ,Female,1099.0,351,513.0,421,564.0,22396.0,9.375,12.0,Moderate
3537,111081,AZ,Female,707.0,211,312.0,258,323.0,14226.0,6.75,9.0,Low
3538,34632,FL,Female,842.0,377,375.0,446,461.0,15608.0,7.5,15.0,Low
3539,56697,KY,Female,354.0,250,256.0,277,289.0,9288.0,7.7,10.0,Low
3540,78116,WI,Female,720.0,399,432.0,406,446.0,14215.0,8.8,10.0,Moderate
3541,110847,AR,Male,419.0,235,277.0,284,317.0,10482.0,5.227272727,5.0,Low
3542,152149,CA,Male,1538.0,303,343.0,355,389.0,13191.0,6.2,10.0,Low
3543,169489,CA,Female,1281.0,370,386.0,372,403.0,11428.0,8.333333332999999,8.0,Moderate
3544,116063,TX,Female,680.0,339,387.0,352,382.0,10577.0,10.0,5.0,Moderate
3545,81241,WI,Male,419.0,219,243.0,266,299.0,10050.0,10.5,20.0,Low
3546,5642,IL,Female,1000.0,271,458.0,377,479.0,16266.0,17.33333333,48.0,Moderate
3547,70493,MI,Male,279.0,119,165.0,170,207.0,6680.0,12.0,25.0,Low
3548,147175,CA,Male,2074.0,495,515.0,560,586.0,20386.0,6.5,7.0,Moderate
3549,145823,CA,Female,3297.0,698,719.0,762,789.0,21977.0,25.0,50.0,Moderate
3550,76655,IA,Female,478.0,313,397.0,331,388.0,12606.0,11.7,10.0,Moderate
3551,167538,NV,Female,948.0,325,353.0,367,398.0,15038.0,11.5,15.0,Low
3552,108976,LA,Male,1730.0,794,843.0,833,899.0,35252.0,13.75,25.0,High
3553,79022,WI,Male,1375.0,79,171.0,125,221.0,8931.0,7.0,9.0,Low
3554,118097,TX,Female,398.0,216,258.0,275,308.0,11289.0,15.0,5.0,Low
3555,58566,KY,Male,633.0,309,326.0,351,391.0,13407.0,12.33333333,16.0,Low
3556,167784,CA,Female,2380.0,274,348.0,315,417.0,16569.0,14.18181818,15.0,Low
3557,37202,FL,Female,914.0,321,363.0,371,409.0,17804.0,11.0,25.0,Low
3558,5510,WA,Female,705.0,250,304.0,308,330.0,13764.0,10.54054054,20.0,Low
3559,16771,NC,Female,2018.0,709,755.0,752,797.0,26070.0,4.722222222,5.0,High
3560,69997,MI,Male,1072.0,545,597.0,600,602.0,18492.0,15.53846154,26.0,Moderate
3561,190558,HI,Male,4572.0,400,525.0,499,613.0,23300.0,8.48,10.0,Moderate
3562,34608,FL,Male,967.0,434,463.0,478,501.0,17052.0,9.333333332999999,12.0,Moderate
3563,171357,CA,Female,2631.0,689,753.0,772,816.0,38138.0,25.0,25.0,High
3564,190040,NC,Male,1610.0,413,644.0,551,721.0,24479.0,12.5,12.0,Moderate
3565,149956,CA,Female,1613.0,350,352.0,403,408.0,8897.0,6.548387097000001,15.0,Low
3566,37861,FL,Male,934.0,273,353.0,334,392.0,10327.0,12.22222222,15.0,Low
