,response,coverage,education,policy_type,policy,vehicle_size,year,month,day,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
7069,1,0,1,0,1,1,2011,1,11,2359.423599,19864,63,22,96,0,1,352.394515
7070,0,0,2,0,2,1,2011,2,19,4080.81891,57283,106,9,85,1,1,337.95778
7071,0,2,3,0,1,1,2011,1,9,26999.68099,0,104,33,19,0,2,622.88852
7072,0,1,2,2,8,1,2011,1,2,10914.20446,71656,137,3,88,0,8,61.915326
7073,0,1,1,1,4,0,2011,1,20,3445.86241,0,94,33,95,0,1,590.626396
7074,0,1,1,0,2,1,2011,2,14,6625.28717,41460,83,1,54,0,4,398.4
7075,0,2,1,0,1,1,2011,2,17,20067.40315,85165,101,8,81,0,2,384.31404
7076,0,2,0,0,2,1,2011,2,6,3871.778009,0,111,10,75,0,1,799.2
7077,0,0,1,0,2,1,2011,1,17,4171.300175,36723,106,13,18,1,1,580.091966
7078,1,1,0,0,0,1,2011,2,13,6689.022728,56980,84,33,70,0,7,599.000883
7079,0,2,4,0,0,1,2011,2,22,9009.219409,32260,113,8,99,0,4,601.124657
7080,1,0,1,0,0,1,2011,1,18,4974.801539,75644,65,5,68,3,9,467.803638
7081,0,0,0,0,2,1,2011,1,4,2506.197852,92056,62,21,1,0,1,89.398794
7082,0,0,2,0,2,1,2011,1,24,4967.544169,28524,62,26,45,0,9,297.6
7083,0,0,2,0,0,0,2011,2,15,1918.1197,0,61,2,54,2,1,439.2
7084,0,1,1,0,1,1,2011,2,21,3146.037899,28089,82,11,72,1,1,411.856297
7085,0,0,1,0,1,0,2011,1,6,5963.174005,87020,74,6,84,0,8,331.116399
7086,0,0,4,0,1,1,2011,2,18,2860.747385,27907,74,3,38,1,1,406.439436
7087,0,0,1,0,2,1,2011,1,19,2857.11061,91811,70,1,85,0,1,333.7925
7088,0,0,0,2,8,2,2011,1,11,7630.346461,0,111,21,20,0,8,799.2
7089,0,0,2,1,4,1,2011,1,19,5715.787663,69451,72,3,93,0,5,230.241775
7090,0,0,1,0,2,2,2011,2,25,5113.899098,92427,64,2,48,2,3,126.049033
7091,0,0,4,0,1,0,2011,2,28,5070.227097,0,69,8,24,0,6,331.2
7092,1,0,1,2,8,1,2011,2,10,12036.62051,44428,104,17,61,0,2,499.2
7093,0,0,0,0,2,1,2011,2,25,8679.79601,55842,109,4,26,0,3,703.118925
7094,0,0,2,1,4,1,2011,1,10,4911.458509,52796,62,6,17,0,3,297.6
7095,0,0,3,0,2,1,2011,1,9,17429.87777,41775,109,11,80,0,2,104.672657
7096,1,0,1,1,5,2,2011,1,10,2396.219292,0,66,6,71,2,1,433.160284
7097,0,0,0,2,6,1,2011,1,26,5671.927479,34974,71,7,36,0,3,315.160937
7098,0,0,2,0,1,2,2011,2,11,14413.37774,56457,73,27,68,0,2,138.460771
7099,1,0,1,0,2,1,2011,2,17,5217.513287,39854,66,6,4,0,7,261.930545
7100,0,0,1,0,0,0,2011,2,27,2363.295991,27839,65,20,54,5,1,312.0
7101,0,0,0,0,0,0,2011,2,10,4655.605831,88240,117,3,94,0,1,561.6
7102,0,0,0,0,0,1,2011,1,5,35692.17157,0,102,10,90,0,2,1123.212014
7103,0,1,2,0,1,1,2011,1,29,10248.89802,52693,129,1,0,0,5,619.2
7104,0,2,1,0,2,2,2011,2,20,6897.505859,65337,173,9,22,1,1,830.4
7105,0,0,1,1,5,2,2011,1,19,5010.37931,64014,63,26,27,0,7,295.871784
7106,1,0,0,0,1,0,2011,1,18,4250.282624,0,61,17,1,1,7,292.8
7107,1,1,2,1,3,1,2011,2,14,10208.92761,35482,129,21,59,0,3,619.2
7108,0,0,0,0,0,0,2011,2,5,4961.574919,20951,65,2,50,0,5,312.0
7109,0,0,0,0,1,1,2011,2,23,4476.81416,0,62,22,46,0,3,297.6
7110,0,0,0,2,7,1,2011,1,6,2755.221411,39393,70,24,56,1,1,405.883346
7111,0,0,2,0,0,1,2011,2,27,8271.906799,62912,69,9,89,0,2,168.358644
7112,0,2,0,1,5,1,2011,1,7,5927.389227,33561,152,6,30,0,1,235.316581
7113,0,0,0,0,0,0,2011,1,13,8548.30415,53055,112,30,30,2,3,537.6
7114,0,0,0,0,2,2,2011,2,26,21283.6362,0,63,24,89,0,2,302.4
7115,0,1,0,1,4,1,2011,2,7,6446.706674,55037,80,20,88,1,8,481.823284
7116,0,0,0,0,1,1,2011,1,29,4484.254754,0,65,22,44,0,8,463.382118
7117,0,0,0,1,5,1,2011,2,14,30286.68586,27587,103,14,34,1,2,241.141192
7118,0,0,0,0,2,1,2011,2,11,13840.16012,29658,119,20,66,0,2,571.2
7119,0,0,2,1,3,1,2011,2,26,5391.775844,63633,68,16,21,1,8,374.024077
7120,0,1,2,0,2,1,2011,2,25,3847.352801,23459,96,17,19,0,1,185.070399
7121,1,1,0,0,0,0,2011,1,20,6369.262355,34498,83,30,72,0,7,398.4
7122,0,0,2,1,5,1,2011,1,21,5316.7566,28559,66,5,1,0,5,427.242973
7123,0,0,4,0,2,1,2011,1,30,5124.218174,73740,64,23,3,0,3,229.272206
7124,0,1,0,0,1,0,2011,1,17,4151.551337,0,125,23,64,0,1,900.0
7125,0,0,2,1,5,0,2011,2,11,2594.905944,25925,72,5,85,3,1,660.587577
7126,0,1,1,0,1,1,2011,2,10,5763.265424,31725,76,31,9,0,5,177.234
7127,0,1,2,0,2,2,2011,1,23,18370.57004,49659,234,31,15,0,9,1684.8
7128,0,0,1,0,0,0,2011,1,5,21923.12272,81197,109,2,42,0,2,94.731199
7129,0,1,3,0,2,1,2011,1,14,10546.65545,43922,88,26,88,0,2,108.701381
7130,0,0,1,1,5,2,2011,1,2,8388.717011,87123,69,13,87,0,2,118.468275
7131,0,0,1,0,2,1,2011,1,27,7188.607263,0,66,15,24,0,2,278.574142
7132,0,1,3,0,2,1,2011,1,2,3238.929524,68745,80,5,42,0,1,473.613006
7133,0,1,2,0,0,1,2011,2,17,10960.93667,29815,95,35,18,0,2,76.175672
7134,0,0,0,0,0,1,2011,1,25,2660.931663,53333,66,4,34,0,1,22.945038
7135,1,0,2,0,2,0,2011,2,22,2004.350666,0,66,16,35,4,1,316.8
7136,0,0,0,0,0,1,2011,2,9,15483.52986,24661,196,6,28,0,7,1961.162049
7137,0,0,1,0,0,1,2011,1,6,8940.579278,95351,111,31,74,0,5,406.48025
7138,0,0,1,1,4,1,2011,1,9,5083.789524,62088,64,6,28,2,4,73.258034
7139,1,1,3,0,1,1,2011,2,23,9031.214859,0,122,15,47,0,9,650.52179
7140,0,0,2,0,1,1,2011,2,13,32098.32209,31503,105,17,74,3,2,504.0
7141,1,1,2,1,5,1,2011,1,11,22332.43946,49078,97,10,3,0,2,484.013411
7142,0,0,0,0,2,1,2011,1,16,8560.162384,28120,112,7,52,0,3,537.6
7143,0,0,2,0,2,1,2011,2,25,7714.623619,0,106,3,90,0,8,763.2
7144,0,1,1,0,1,1,2011,2,10,2936.993695,44369,77,7,35,3,1,362.276183
7145,0,0,0,0,2,2,2011,1,20,5112.104787,15131,67,14,13,0,9,321.6
7146,0,0,1,0,2,0,2011,2,8,5119.901412,26890,65,28,37,0,4,312.0
7147,0,0,4,0,2,2,2011,2,12,2494.869528,45855,62,0,26,1,1,0.887629
7148,1,0,1,1,3,1,2011,1,31,23594.6802,76358,66,25,3,0,2,86.461582
7149,0,0,1,0,1,1,2011,1,1,5656.203464,45586,72,17,20,0,4,203.42306
7150,0,1,2,2,7,2,2011,1,1,15673.13621,43267,78,8,10,0,2,453.073096
7151,0,1,0,0,1,1,2011,1,24,8509.453945,0,82,15,20,0,2,590.4
7152,0,1,3,0,2,1,2011,1,3,6418.24871,46648,81,8,26,0,7,123.576765
7153,0,1,0,1,5,1,2011,1,19,3055.70113,42406,77,15,49,0,1,108.871857
7154,0,0,3,0,2,1,2011,2,20,5746.05593,50798,72,21,59,0,7,64.977867
7155,1,0,1,0,0,1,2011,1,31,23594.6802,76358,66,25,3,0,2,86.461582
7156,1,1,2,0,1,1,2011,2,23,6005.847375,13528,86,21,35,0,3,412.8
7157,0,0,1,0,2,1,2011,1,10,5028.839465,0,67,21,85,0,8,80.753763
7158,0,1,1,0,0,1,2011,1,31,3409.677392,85023,85,4,69,0,1,408.0
7159,0,0,0,1,3,0,2011,2,27,4348.139173,0,62,20,9,0,7,675.661163
7160,0,0,0,1,4,1,2011,2,16,8337.194193,74460,69,3,25,0,2,331.2
7161,0,0,1,0,0,0,2011,1,11,2346.675378,22932,62,2,97,0,1,297.6
7162,0,0,2,0,0,1,2011,1,29,4991.035369,54189,62,11,84,0,3,29.035528
7163,0,0,2,0,2,0,2011,1,28,2879.505701,42247,74,4,52,0,1,355.2
7164,0,1,0,0,1,1,2011,1,3,3482.038245,0,96,31,85,0,1,726.132858
7165,0,2,0,0,1,1,2011,1,13,8216.391903,0,117,3,33,0,9,983.127481
7166,0,1,1,0,2,1,2011,1,8,3155.45562,36706,80,19,67,0,1,488.296267
7167,0,0,2,1,5,1,2011,1,10,5292.202092,67899,66,5,31,1,6,316.8
7168,0,0,2,1,4,1,2011,1,5,6553.943457,0,61,4,68,0,2,365.820487
7169,0,0,2,1,5,2,2011,2,23,7618.442045,41900,63,0,34,0,2,170.496071
7170,0,1,1,0,0,1,2011,2,15,24610.78085,72786,76,10,9,0,2,363.845631
7171,0,1,2,0,2,1,2011,1,30,3142.81161,60108,78,0,63,0,1,507.060901
7172,0,0,0,0,0,0,2011,1,12,32021.40422,31433,100,5,23,0,2,635.020091
7173,0,0,2,0,2,1,2011,1,7,5096.700181,27940,65,21,3,1,4,27.66775
7174,0,1,0,0,2,1,2011,1,5,4889.609695,51246,122,4,89,0,1,817.692013
7175,0,0,1,0,2,1,2011,1,14,5112.570311,56587,65,4,88,1,6,312.0
7176,0,0,0,0,1,1,2011,1,4,2725.322949,45025,69,35,85,1,1,452.271771
7177,0,1,0,1,5,1,2011,1,10,9780.852337,0,132,13,47,0,3,950.4
7178,0,2,1,1,3,1,2011,2,4,15042.57658,22799,190,10,75,0,6,912.0
7179,0,0,4,0,1,1,2011,1,26,5308.291752,82601,66,9,38,0,3,186.387874
7180,1,1,3,0,0,1,2011,2,20,19160.98994,22705,239,19,59,0,7,1294.700423
7181,0,1,0,0,1,1,2011,1,8,3324.551776,0,92,13,17,0,1,441.6
7182,0,1,2,0,0,1,2011,1,30,3791.549972,41212,95,13,27,0,1,405.443681
7183,0,0,0,0,1,1,2011,2,3,7600.034998,0,70,3,94,0,2,504.0
7184,0,1,0,0,2,1,2011,2,5,6950.100195,21687,88,10,68,0,8,603.100479
7185,1,0,2,0,2,2,2011,1,28,4605.036646,22571,63,29,51,0,9,302.4
7186,0,0,0,0,1,1,2011,2,11,5864.381825,72032,72,10,73,0,4,438.149129
7187,0,1,1,0,1,2,2011,2,19,15374.18296,42570,128,5,52,0,2,587.409205
7188,1,1,2,1,5,1,2011,1,5,3230.576665,62873,81,0,41,0,1,207.75186
7189,0,1,1,1,5,1,2011,1,22,9294.54951,21370,77,1,35,0,2,105.181202
7190,0,0,1,0,2,0,2011,1,10,2504.871709,66081,64,31,92,1,1,42.029731
7191,0,1,3,1,4,2,2011,2,1,7081.690974,93854,87,18,41,0,9,417.6
7192,0,1,4,2,6,0,2011,2,3,9560.049227,19429,122,18,21,0,9,683.45551
7193,0,1,1,0,2,1,2011,1,31,6756.062791,46879,86,3,62,2,3,324.944098
7194,0,0,1,0,1,1,2011,1,4,5290.666331,36791,68,26,62,0,3,326.4
7195,0,2,0,0,1,0,2011,2,17,8391.133455,40211,106,5,98,2,6,710.740743
7196,0,1,2,0,1,1,2011,2,5,21151.2328,48642,77,23,69,0,2,92.307736
7197,0,2,2,0,0,0,2011,2,3,9264.32766,69063,115,12,65,0,3,552.0
7198,0,0,4,1,5,1,2011,1,19,2853.600347,87455,71,10,46,0,1,329.238904
7199,0,1,0,0,2,1,2011,1,16,6245.443568,80101,79,16,8,0,3,442.9167
7200,0,0,0,1,5,1,2011,1,11,2129.063055,0,61,13,81,1,1,292.8
7201,0,1,2,0,0,0,2011,2,18,14789.61805,51817,129,20,78,4,2,712.833284
7202,0,0,1,0,2,1,2011,1,18,5324.38786,31561,68,8,62,0,7,326.4
7203,0,0,4,0,2,1,2011,2,21,2862.729074,64640,73,5,94,2,1,327.912134
7204,0,0,3,0,1,1,2011,2,19,8614.686004,64220,107,3,86,0,7,48.782626
7205,0,0,2,1,5,1,2011,2,14,4931.503095,33580,62,17,77,0,3,315.326222
7206,0,0,2,0,2,0,2011,2,11,4642.020128,0,64,10,15,0,5,770.254285
7207,1,0,1,0,2,1,2011,1,3,21423.63723,0,65,9,31,0,2,312.0
7208,0,0,0,0,0,1,2011,1,3,4858.067125,0,67,0,79,0,3,482.4
7209,0,0,3,0,1,1,2011,2,2,5261.101863,43318,66,35,28,0,5,48.936563
7210,0,1,2,0,0,1,2011,2,7,3274.037562,83869,81,10,23,0,1,348.186032
7211,0,1,0,1,5,1,2011,1,1,6134.38779,43875,78,18,33,0,5,289.468771
7212,0,1,1,1,3,1,2011,1,17,3690.698916,59016,92,3,65,0,1,441.6
7213,0,0,2,0,2,2,2011,2,26,2776.772734,70793,69,32,1,0,1,62.625841
7214,1,1,4,0,2,1,2011,1,18,10972.06778,24164,137,2,40,0,5,657.6
7215,0,0,3,0,0,1,2011,2,17,4177.666255,29133,104,27,76,0,1,499.2
7216,1,0,0,1,5,2,2011,1,6,5838.89915,81082,73,5,85,0,4,281.295903
7217,0,0,1,1,4,1,2011,1,23,6462.22199,0,65,17,41,0,2,312.0
7218,0,0,2,1,5,1,2011,1,11,5109.50079,21277,66,1,42,0,9,316.8
7219,0,1,0,0,1,1,2011,2,7,8278.716567,16924,226,23,69,0,1,1084.8
7220,0,0,2,1,3,1,2011,2,24,8682.234653,10540,115,33,76,0,3,552.0
7221,0,1,0,2,7,0,2011,2,22,9415.901707,0,133,4,58,0,3,1361.993232
7222,1,1,2,2,8,1,2011,1,5,3230.576665,62873,81,0,41,0,1,207.75186
7223,0,1,0,0,2,2,2011,2,3,17019.1929,98623,211,17,69,0,9,1012.8
7224,1,0,2,1,4,1,2011,2,20,2647.519741,37876,69,13,15,0,1,300.056383
7225,0,0,1,0,1,0,2011,1,2,12883.11573,77469,109,2,98,1,2,757.170246
7226,0,0,2,0,2,0,2011,1,14,20930.05217,30535,66,22,18,0,2,94.142294
7227,0,0,2,0,2,1,2011,2,7,4814.350556,0,67,17,4,0,4,482.4
7228,0,0,1,0,2,1,2011,2,10,4836.892172,39310,61,5,89,0,3,93.181865
7229,0,1,3,0,1,0,2011,2,27,18745.39592,27229,99,20,9,0,2,475.2
7230,0,0,2,0,2,0,2011,1,5,17367.52612,41418,112,17,80,0,2,537.6
7231,0,0,2,0,2,0,2011,1,18,9012.922138,67840,112,34,56,0,5,83.240006
7232,0,1,1,1,5,1,2011,1,28,5871.607022,0,80,24,20,0,7,871.055266
7233,1,1,2,0,2,1,2011,1,25,5926.729379,23091,96,28,90,5,5,460.8
7234,0,0,3,0,2,1,2011,2,16,5453.709172,69468,67,2,3,0,3,302.733593
7235,0,0,0,0,2,1,2011,1,7,9106.867749,74143,114,1,61,0,6,547.2
7236,0,1,0,0,0,1,2011,2,12,5013.136429,65165,126,14,18,1,1,604.8
7237,0,2,2,0,2,1,2011,1,16,6672.05628,50537,165,10,35,0,1,60.005031
7238,1,1,2,0,2,1,2011,1,9,6521.368813,72608,82,26,19,3,8,393.6
7239,0,2,0,0,2,1,2011,1,20,13024.22378,26312,110,29,19,1,2,565.837664
7240,0,0,0,0,2,1,2011,1,14,2748.800067,56900,68,11,34,0,1,304.115627
7241,0,0,1,1,4,1,2011,2,16,2803.59608,60707,70,2,24,0,1,327.061103
7242,0,0,1,0,1,1,2011,1,24,7231.000788,67276,61,7,74,0,2,181.804443
7243,0,0,0,0,2,1,2011,1,19,8329.286254,30865,104,33,31,0,7,21.261834
7244,1,0,3,0,1,1,2011,1,16,4626.801093,79487,114,20,87,0,1,547.2
7245,1,1,4,0,1,1,2011,1,13,6265.343299,0,84,18,25,1,4,481.025786
7246,0,0,2,0,2,1,2011,1,19,4504.16329,0,62,18,75,0,3,135.851316
7247,0,1,1,0,0,1,2011,2,14,11533.47722,41098,96,3,15,0,2,250.058657
7248,0,0,2,0,1,1,2011,1,4,5349.996572,89158,67,34,71,0,6,272.195232
7249,0,0,3,0,0,0,2011,1,22,2855.687705,99612,70,14,20,0,1,336.0
7250,0,0,0,1,3,1,2011,2,8,6601.611299,0,194,22,79,0,1,2306.508397
7251,0,1,0,0,0,1,2011,1,23,3470.177816,94885,86,18,10,3,1,170.532133
7252,0,0,2,0,1,1,2011,2,5,5895.106386,78352,74,33,3,0,7,152.365482
7253,0,0,0,0,1,0,2011,2,11,5065.935608,43460,63,4,18,0,3,302.4
7254,1,2,0,0,2,1,2011,1,31,41787.90343,46587,119,34,74,2,2,571.2
7255,0,1,0,0,1,1,2011,2,10,4882.286714,21236,123,3,12,0,1,131.262395
7256,0,0,1,0,2,1,2011,1,6,3837.615029,0,106,15,30,0,1,117.229971
7257,0,0,2,0,2,1,2011,1,12,2154.073997,0,65,11,52,0,1,312.0
7258,0,0,0,0,1,1,2011,1,5,5049.118385,0,68,35,65,0,7,457.169818
7259,1,0,2,1,4,0,2011,1,21,13869.92705,28432,118,1,59,0,2,612.300581
7260,0,1,0,0,1,1,2011,2,13,5213.3743,65167,131,22,85,0,1,628.8
7261,0,0,2,1,5,1,2011,1,26,4911.115538,33700,62,26,72,0,3,274.114843
7262,0,0,2,0,2,2,2011,2,13,7751.855026,0,105,14,21,0,7,756.0
7263,1,1,2,0,1,0,2011,2,1,25464.82059,13663,97,1,66,0,2,465.6
7264,0,1,2,1,4,0,2011,1,18,9472.956706,0,131,4,49,0,9,628.8
7265,0,1,2,0,1,1,2011,1,17,5926.957452,0,84,19,26,2,4,403.2
7266,0,1,1,0,1,2,2011,2,19,8470.043225,0,82,1,13,0,2,479.312226
7267,0,0,2,0,1,1,2011,1,18,8675.993821,65933,108,23,16,0,5,379.951464
7268,0,1,2,1,5,1,2011,1,10,18205.67367,0,128,11,57,0,2,614.4
7269,0,0,0,1,5,1,2011,1,17,2618.326183,28663,66,23,34,0,1,430.604489
7270,0,1,1,1,4,1,2011,1,27,3349.639274,78092,84,34,13,0,1,344.015386
7271,1,1,0,1,5,1,2011,2,7,5979.724161,57693,76,16,56,0,3,547.2
7272,1,1,3,0,2,1,2011,2,17,16301.9676,19614,85,21,32,0,2,574.024018
7273,0,1,0,0,2,1,2011,2,21,7882.987485,23235,99,28,71,0,4,587.656629
7274,0,0,1,0,1,1,2011,1,20,7748.811,79528,64,2,39,0,2,175.429028
7275,0,1,3,0,0,0,2011,2,25,15860.03591,0,136,10,41,0,2,46.098963
7276,0,0,0,0,0,1,2011,2,21,2279.696801,23253,61,20,49,0,1,292.8
7277,0,0,2,0,0,1,2011,2,16,15272.79977,40571,100,19,56,2,2,361.788917
7278,0,1,1,0,2,1,2011,1,19,5498.753121,60668,138,18,92,0,1,553.699596
7279,0,0,4,0,1,1,2011,1,23,5743.403321,61776,73,9,61,3,6,343.278996
7280,0,1,3,0,2,0,2011,1,29,3942.917284,38820,99,29,59,0,1,547.619785
7281,0,0,1,0,2,1,2011,2,3,2503.603127,47285,63,7,3,0,1,302.4
7282,0,0,0,1,4,1,2011,1,31,4558.592305,0,62,13,21,0,8,446.4
7283,0,2,1,0,0,1,2011,2,5,67907.2705,78310,192,34,18,1,2,151.711475
7284,0,0,2,0,1,1,2011,1,18,2396.672304,26222,62,23,18,0,1,297.6
7285,1,1,0,0,1,1,2011,1,1,5568.947534,0,79,21,53,1,7,407.440238
7286,0,0,2,0,0,1,2011,1,9,7334.517166,83926,181,31,88,0,1,124.447153
7287,0,1,3,1,3,1,2011,2,19,7150.111338,24124,91,24,52,0,3,436.8
7288,0,0,0,0,2,1,2011,1,24,12023.75062,28879,106,6,9,0,2,763.2
7289,0,0,1,1,4,1,2011,1,30,4018.88493,0,112,26,27,0,1,544.250322
7290,1,0,2,0,1,1,2011,2,1,4770.550911,12964,65,2,37,0,4,362.774545
7291,0,0,0,0,2,0,2011,2,26,29297.33082,0,115,22,65,0,2,1251.042795
7292,0,1,2,0,2,1,2011,2,16,27929.96441,88105,86,5,26,0,2,412.8
7293,0,0,2,0,2,1,2011,2,9,2899.922473,66524,74,15,8,4,1,238.517525
7294,0,0,1,0,2,1,2011,2,22,2331.325089,27398,68,4,39,1,1,326.4
7295,0,0,0,1,5,1,2011,1,8,8561.561976,37759,108,9,51,0,5,518.4
7296,0,1,2,0,2,1,2011,2,19,11280.72641,45743,96,15,81,0,2,673.780804
7297,0,0,1,0,2,2,2011,2,11,2764.024716,54183,70,1,91,0,1,336.0
7298,1,0,2,0,1,1,2011,2,9,2580.849899,46900,66,13,59,0,1,316.8
7299,0,1,4,1,4,1,2011,1,30,10856.01489,59803,90,21,0,0,2,22.75546
7300,0,2,0,1,4,1,2011,2,8,4150.836913,53787,104,20,77,0,1,666.092015
7301,1,0,1,1,4,0,2011,1,17,16979.79757,35095,73,25,56,0,2,525.6
7302,0,0,2,0,2,1,2011,1,22,5028.739297,0,67,21,60,0,5,216.196521
7303,0,1,0,0,2,0,2011,1,17,64618.75715,0,217,14,40,1,2,1562.4
7304,0,2,2,0,1,1,2011,1,24,41103.24183,30845,116,3,89,1,2,556.8
7305,1,0,1,1,5,1,2011,1,25,22658.53652,23665,67,19,50,0,2,404.817249
7306,0,1,0,0,2,1,2011,1,24,7013.436657,92107,88,7,38,0,5,16.37296
7307,1,0,2,0,2,1,2011,2,7,8658.863813,62464,109,23,45,0,4,400.181882
7308,0,0,4,0,2,1,2011,2,3,5214.342348,69991,65,27,44,0,7,4.619402
7309,1,1,1,0,2,1,2011,2,27,4334.064096,23904,123,1,67,3,1,590.4
7310,1,1,0,1,5,2,2011,2,24,3731.504584,0,96,31,34,0,1,460.8
7311,0,2,1,0,0,1,2011,1,9,22242.51659,83894,110,6,46,0,2,82.019005
7312,1,2,2,1,4,1,2011,1,1,12280.76661,88340,102,16,1,0,2,489.6
7313,1,1,3,1,4,0,2011,1,31,13024.13012,0,125,6,61,0,2,900.0
7314,0,0,0,0,0,0,2011,2,20,7488.785177,39602,64,15,59,0,2,307.2
7315,1,0,1,0,2,2,2011,1,15,2300.691547,25905,63,21,12,0,1,302.4
7316,0,0,1,0,2,1,2011,1,23,30081.36783,24626,108,19,3,0,2,225.971279
7317,0,1,2,1,4,1,2011,1,20,3745.374656,59732,94,0,54,0,1,135.626867
7318,0,2,1,0,2,1,2011,2,9,13246.56841,36898,169,14,36,1,3,811.2
7319,0,1,0,0,2,1,2011,2,6,5008.275979,92864,123,13,60,0,1,96.338144
7320,1,0,1,1,5,2,2011,1,10,2396.219292,0,66,6,71,2,1,433.160284
7321,0,0,2,1,3,2,2011,1,4,5146.898635,93752,64,34,24,0,3,154.713524
7322,0,1,1,0,1,1,2011,1,21,6540.204626,21156,89,2,32,0,8,111.836561
7323,0,1,2,0,0,1,2011,1,24,7159.806745,67206,90,9,69,0,9,76.289123
7324,0,1,0,0,2,2,2011,2,11,6087.302608,85654,76,8,46,0,3,46.20341
7325,0,1,2,0,1,1,2011,1,14,9772.736775,59325,83,20,76,0,2,81.599332
7326,1,1,2,0,2,1,2011,2,23,6005.847375,13528,86,21,35,0,3,412.8
7327,0,0,3,0,0,0,2011,2,25,6811.576281,0,63,0,88,1,2,302.4
7328,0,2,2,1,4,1,2011,1,28,16350.13061,0,165,12,82,1,2,1452.213743
7329,0,1,2,0,0,0,2011,1,17,3580.261881,75333,90,15,44,1,1,289.236063
7330,0,0,1,0,0,1,2011,1,9,5821.128509,61108,72,27,84,0,6,23.773332
7331,0,0,0,0,0,0,2011,1,2,2839.56968,27083,73,15,58,1,1,525.6
7332,0,0,0,0,1,2,2011,1,22,10097.19837,68997,63,3,26,0,2,206.926432
7333,0,0,0,0,1,1,2011,1,17,2674.227315,33451,67,0,1,0,1,337.219884
7334,0,2,1,1,5,1,2011,2,17,4515.445404,21500,115,14,44,0,1,39.292196
7335,0,0,0,1,4,1,2011,1,10,7998.347343,26487,112,0,82,0,3,602.431489
7336,0,0,0,0,2,2,2011,2,24,2809.766683,74713,70,20,67,0,1,336.0
7337,0,0,1,0,2,0,2011,1,19,4748.794301,0,70,8,74,0,3,504.0
7338,0,0,4,0,1,1,2011,2,18,5272.518472,85607,66,26,1,0,3,67.647131
7339,0,1,1,0,2,1,2011,2,4,6712.294021,44891,83,12,75,0,6,74.803791
7340,0,0,2,0,1,0,2011,2,26,8188.976576,89061,103,19,88,0,3,565.267705
7341,0,0,0,0,1,0,2011,1,1,14429.89284,0,198,4,31,0,9,962.159318
7342,1,2,1,0,1,1,2011,2,28,4376.363592,63774,111,18,63,0,1,60.036683
7343,0,1,0,0,2,1,2011,2,10,3713.803592,93308,92,20,56,0,1,441.6
7344,0,0,0,0,2,1,2011,1,2,7590.050089,10375,66,10,95,0,2,316.8
7345,0,0,3,0,2,0,2011,1,9,2795.735679,85950,69,5,61,0,1,47.70723
7346,0,0,1,0,2,0,2011,1,9,8640.753192,33402,109,7,66,0,4,71.053011
7347,0,0,0,0,1,2,2011,1,27,2624.896858,18129,71,23,59,0,1,340.8
7348,0,0,2,0,2,0,2011,1,16,4815.020779,0,66,29,58,0,8,711.8026
7349,0,0,2,1,5,0,2011,1,15,4460.418492,0,65,24,45,1,4,312.0
7350,1,1,2,1,4,1,2011,2,19,6047.02516,20396,76,15,60,1,4,364.8
7351,0,2,3,0,2,0,2011,1,11,8221.870429,13376,108,13,75,0,4,774.714929
7352,0,1,2,2,8,0,2011,1,10,6798.272436,32517,94,11,53,3,3,451.2
7353,0,0,2,0,1,1,2011,1,18,12817.41348,28651,67,4,25,0,2,302.272725
7354,0,0,1,0,2,1,2011,1,4,5219.886414,64964,66,9,84,0,5,286.967405
7355,0,1,2,0,2,0,2011,1,26,6140.242989,34112,77,32,68,0,6,369.6
7356,0,0,2,0,1,1,2011,2,27,3756.63877,0,108,32,49,3,1,718.383
7357,0,1,0,1,4,2,2011,1,9,7356.559341,81145,92,34,92,0,8,321.060571
7358,0,1,3,1,3,1,2011,1,12,32725.2974,39894,134,23,87,0,2,411.077415
7359,0,1,0,0,2,1,2011,2,25,7057.463184,52447,90,5,57,0,7,61.585668
7360,0,0,2,0,2,1,2011,1,19,11005.02349,0,69,31,69,2,2,496.8
7361,0,0,2,0,2,1,2011,1,21,5563.771927,35398,71,26,41,0,7,340.8
7362,0,0,0,0,1,0,2011,2,13,7451.479991,26239,65,11,39,0,2,312.0
7363,0,0,2,0,0,2,2011,2,2,5181.054467,0,70,4,64,0,7,336.0
7364,0,0,3,1,5,1,2011,2,16,12584.00638,83013,103,2,75,0,2,155.125923
7365,0,0,2,0,2,0,2011,2,13,13057.01188,0,190,9,67,0,7,1833.182529
7366,0,1,0,0,2,0,2011,1,17,17776.82267,86205,223,8,67,0,8,1070.4
7367,0,0,2,0,2,1,2011,1,12,2757.383982,50414,69,25,34,0,1,331.2
7368,0,0,4,1,4,0,2011,1,24,7535.42519,37496,65,1,36,0,2,312.0
7369,0,0,0,1,4,0,2011,1,19,2826.804029,24224,71,7,64,0,1,511.2
7370,0,1,1,1,3,1,2011,2,12,7326.544855,62338,92,9,61,0,4,4.216231
7371,0,1,2,0,0,1,2011,1,11,6633.137616,63483,83,4,84,0,3,85.073541
7372,0,0,0,0,1,1,2011,2,16,2485.886754,0,70,24,58,0,1,504.0
7373,0,0,0,0,0,2,2011,1,23,8598.185237,38113,73,4,34,0,2,203.640251
